id,type,ext:score,name,sort-name,gender,disambiguation,ipi-list,area.id,area.type,area.name,area.sort-name,area.life-span.ended,begin-area.id,begin-area.type,begin-area.name,begin-area.sort-name,begin-area.life-span.ended,life-span.begin,life-span.ended,country,isni-list,alias-list,tag-list,life-span.end,end-area.id,end-area.type,end-area.name,end-area.sort-name,end-area.life-span.ended,area.life-span.begin
19f69ca0-44bc-44cc-ba10-bc72015bc0e8,Group,54,WILLIS,WILLIS,,Nashville indie alt-blues,,e68879f9-bd95-41ff-96ba-c082ff37cc74,City,Nashville,Nashville,false,e68879f9-bd95-41ff-96ba-c082ff37cc74,City,Nashville,Nashville,false,,false,,,,,,,,,,,
170e95bd-e95e-49f4-8927-8edbe47700de,Person,54,P.B.Ch.,P.B.Ch.,male,,['00476957198'],51d34c28-61bf-3d21-849f-7492672a9d44,Country,Czechia,Czechia,false,0a65a727-7465-4e6c-8b15-ed4d09e021ee,City,Praha,Praha,false,1964-12-04,false,CZ,['0000000058128411'],,,,,,,,,1993-01-01
b7c00c4a-7ddf-4ee1-a659-cc1d6c5e3957,Person,54,Anthony B,Anthony B,male,,,2dd47a64-91d5-3b13-bc94-80043ed063d7,Country,Jamaica,Jamaica,false,,,,,,1976-03-31,false,JM,['0000000118731141'],"[{'sort-name': 'B, Anthony', 'alias': 'B, Anthony'}, {'sort-name': 'anthony b.', 'alias': 'anthony b.'}, {'sort-name': 'Anthony B.', 'alias': 'Anthony B.'}]","[{'count': '1', 'name': 'tired of suffering'}]",,,,,,,
e4cb2417-bfec-416d-8127-27c24c1b6568,Group,54,P:O:B,P:O:B,,,,,,,,,,,,,,,false,,,,,,,,,,,
3d90c8e4-6ae5-47f8-955b-d38dd0e20311,Person,54,Nicole Willis,"Willis, Nicole",female,,['00335533963'],6a264f94-6ff1-30b1-9a81-41f7bfabd616,Country,Finland,Finland,false,75e398a3-5f3f-4224-9cd8-0fe44715bc95,Subdivision,New York,New York,false,1963-12-26,false,FI,['0000000132345300'],"[{'sort-name': 'Willis, Nicole Daniele', 'type': 'Legal name', 'alias': 'Nicole Daniele Willis'}]","[{'count': '1', 'name': 'soul'}]",,,,,,,
a60fa7b7-ec5c-4c0a-bec2-f1e2ae8eb4f3,Person,54,Bruce Willis,"Willis, Bruce",male,"American actor, producer & singer",,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,0c7f1673-8414-4288-8bf8-69d382c7fab6,City,Idar-Oberstein,Idar-Oberstein,false,1955-03-19,false,US,['0000000121420758'],"[{'sort-name': 'Walter Bruce Willis', 'type': 'Legal name', 'alias': 'Walter Bruce Willis'}]","[{'count': '2', 'name': 'actor'}, {'count': '1', 'name': 'singer'}, {'count': '1', 'name': 'film producer'}]",,,,,,,
ab4c1be6-af5d-4c38-9295-3a22822461c8,Group,54,P. Mobil,P. Mobil,,,,312bc5bb-7e43-3e63-81c6-b4d712b37b2c,Country,Hungary,Hungary,false,f1ac379f-8cd3-45c3-8da0-80c429b36c5e,City,Budapest,Budapest,false,1973-05-01,false,HU,,"[{'locale': 'hu_HU', 'sort-name': 'Gesarol', 'type': 'Artist name', 'begin-date': '1969-08-20', 'end-date': '1973-04-30', 'alias': 'Gesarol'}]","[{'count': '1', 'name': 'rock'}]",,,,,,,
6c81c5d0-5159-4be8-b774-aa8397ed5a93,Person,54,Styles P,Styles P,male,aka Styles of the LOX,['00340065797'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,86d8a716-a1bd-44c3-8d19-b72b57e86629,City,Yonkers,Yonkers,false,1974-11-28,false,US,['0000000120189945'],"[{'sort-name': 'Styles of the Lox', 'type': 'Search hint', 'alias': 'Styles of the Lox'}, {'sort-name': 'D. Styles', 'type': 'Search hint', 'alias': 'D. Styles'}, {'sort-name': 'Styles of The LOX', 'type': 'Search hint', 'alias': 'Styles of The LOX'}, {'sort-name': 'Styles, David', 'type': 'Legal name', 'alias': 'David Styles'}, {'sort-name': 'Style P', 'type': 'Search hint', 'alias': 'Style P'}, {'sort-name': 'Stylez', 'alias': 'Stylez'}, {'sort-name': 'Styles P of The LOX', 'type': 'Search hint', 'alias': 'Styles P of The LOX'}, {'sort-name': 'Styles', 'type': 'Artist name', 'alias': 'Styles'}, {'sort-name': 'Styles P.', 'type': 'Search hint', 'alias': 'Styles P.'}]","[{'count': '3', 'name': 'hip hop'}, {'count': '1', 'name': 'gangsta rap'}, {'count': '0', 'name': 'hip hop rnb and dance hall'}]",,,,,,,
dc781726-70bc-41b7-9c80-8d8a9084aefc,,54,Willis,Willis,,"Euro house, single ""Bang Bang""",,,,,,,,,,,,,false,,,,,,,,,,,
01809552-4f87-45b0-afff-2c6f0730a3be,Person,54,Elvis Presley,"Presley, Elvis",male,“The King of Rock and Roll”,"['00056021705', '00056021803', '00058226279']",489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,157e3c0e-1b68-403d-a515-6e37cb67947b,City,Tupelo,Tupelo,false,1935-01-08,true,US,"['0000000121241960', '0000000368638871']","[{'locale': 'ru', 'sort-name': 'Пресли, Элвис', 'type': 'Artist name', 'alias': 'Элвис Пресли'}, {'locale': 'tg', 'sort-name': 'Пресли, Элвис', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Элвис Пресли'}, {'locale': 'fa', 'sort-name': 'پرسلی, الویس', 'type': 'Artist name', 'primary': 'primary', 'alias': 'الویس پرسلی'}, {'locale': 'uk', 'sort-name': 'Преслі, Елвіс', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Елвіс Преслі'}, {'locale': 'ar', 'sort-name': 'بريسلي, إلفيس', 'type': 'Artist name', 'primary': 'primary', 'alias': 'إلفيس بريسلي'}, {'locale': 'yue', 'sort-name': '埃爾維斯·皮禮士利', 'type': 'Artist name', 'primary': 'primary', 'alias': '埃爾維斯·皮禮士利'}, {'locale': 'ja', 'sort-name': 'エルヴィス・プレスリー', 'type': 'Artist name', 'primary': 'primary', 'alias': 'エルヴィス・プレスリー'}, {'sort-name': 'The King', 'type': 'Search hint', 'alias': 'The King'}, {'sort-name': 'Presley, Elvis Aaron', 'type': 'Legal name', 'alias': 'Elvis Aaron Presley'}, {'sort-name': 'Presley, Elvis A.', 'alias': 'Elvis A. Presley'}, {'locale': 'en', 'sort-name': 'Elvis', 'type': 'Artist name', 'alias': 'Elvis'}, {'sort-name': 'Presley Elvis', 'alias': 'Presley Elvis'}, {'sort-name': 'The King of Rock and Roll', 'type': 'Search hint', 'alias': 'The King of Rock and Roll'}, {'sort-name': 'Priesley', 'type': 'Search hint', 'alias': 'Priesley'}, {'locale': 'en', 'sort-name': 'Presley, Elvis', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Elvis Presley'}]","[{'count': '3', 'name': 'rock'}, {'count': '5', 'name': 'pop'}, {'count': '1', 'name': 'american'}, {'count': '3', 'name': 'blues'}, {'count': '0', 'name': 'singer'}, {'count': '7', 'name': 'rockabilly'}, {'count': '4', 'name': 'country'}, {'count': '0', 'name': 'pop rock'}, {'count': '1', 'name': 'blue-eyed soul'}, {'count': '2', 'name': 'gospel'}, {'count': '2', 'name': 'rock and roll'}, {'count': '0', 'name': 'oldies'}, {'count': '0', 'name': 'love'}, {'count': '-1', 'name': 'classic pop and rock'}, {'count': '0', 'name': 'party'}, {'count': '1', 'name': 'best'}, {'count': '3', 'name': 'christmas music'}, {'count': '2', 'name': 'rock & roll'}, {'count': '-1', 'name': 'pop/rock'}, {'count': '0', 'name': 'flaming'}, {'count': '0', 'name': 'if you talk in your sleep'}, {'count': '1', 'name': 'in the studio'}, {'count': '1', 'name': 'eddie rubin'}]",1977-08-16,c2d96f61-75a4-4375-aed5-6aacb0b6326a,City,Memphis,Memphis,false,
ad79836d-9849-44df-8789-180bbc823f3c,Person,54,Antonio Vivaldi,"Vivaldi, Antonio",male,,,c6500277-9a3d-349b-bf30-41afdbf42add,Country,Italy,Italy,false,a6e08cd9-a712-4152-8808-9485c75e1196,City,Venezia,Venezia,false,1678-03-04,true,IT,['0000000121299169'],"[{'locale': 'zh_Hans', 'sort-name': '维瓦尔第', 'type': 'Artist name', 'primary': 'primary', 'alias': '维瓦尔第'}, {'locale': 'zh_Hans', 'sort-name': '安东尼奥·维瓦尔第', 'type': 'Artist name', 'alias': '安东尼奥·维瓦尔第'}, {'locale': 'ko', 'sort-name': '비발디', 'alias': '비발디'}, {'sort-name': 'Vivaldi', 'type': 'Artist name', 'alias': 'Vivaldi'}, {'locale': 'en', 'sort-name': 'Vivaldi, A.', 'alias': 'A.Vivaldi'}, {'locale': 'en', 'sort-name': 'Vivaldi, Antonio', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Antonio Vivaldi'}, {'locale': 'ja', 'sort-name': 'ヴィヴァルディ', 'alias': 'ヴィヴァルディ'}, {'locale': 'ru', 'sort-name': 'Вивальди, А.', 'alias': 'А. Вивальди'}, {'sort-name': 'Antonio Vivaldi (1678-1741)', 'alias': 'Antonio Vivaldi (1678-1741)'}, {'sort-name': 'Vivalde', 'alias': 'Vivalde'}, {'sort-name': 'Антонио Вивальди', 'alias': 'Антонио Вивальди'}, {'sort-name': 'Вивальди', 'alias': 'Вивальди'}, {'sort-name': 'Vivaldi, Antonio', 'alias': 'Vivaldi, Antonio'}, {'sort-name': 'Vivalid', 'alias': 'Vivalid'}, {'locale': 'lv', 'sort-name': 'Vivaldi, A.', 'alias': 'A. Vivaldi'}, {'sort-name': 'Vivaldi, Antonio Lucio', 'type': 'Legal name', 'alias': 'Antonio Lucio Vivaldi'}, {'sort-name': 'Vivaldi, Antionio', 'alias': 'Antionio Vivaldi'}, {'sort-name': 'Vivaldi, Anton', 'alias': 'Anton Vivaldi'}]","[{'count': '9', 'name': 'classical'}, {'count': '5', 'name': 'italian'}, {'count': '-1', 'name': 'production music'}, {'count': '1', 'name': 'opera'}, {'count': '6', 'name': 'composer'}, {'count': '6', 'name': 'baroque'}, {'count': '4', 'name': 'european'}, {'count': '1', 'name': 'concerto'}, {'count': '1', 'name': 'wiener akademie'}, {'count': '0', 'name': 'orlado furioso'}, {'count': '1', 'name': 'western classical music'}, {'count': '-1', 'name': 'orlando furioso spinosi'}, {'count': '0', 'name': ""l' olimpiade""}, {'count': '1', 'name': 'italian composer'}, {'count': '0', 'name': 'flute sonata'}, {'count': '1', 'name': 'i grandi concerti'}]",1741-07-28,afff1a94-a98b-4322-8874-3148139ab6da,City,Wien,Wien,false,
27870d47-bb98-42d1-bf2b-c7e972e6befc,Person,54,George Frideric Handel,"Handel, George Frideric",male,German‐British baroque composer,"['00013146331', '00239948320']",8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,1c432aeb-3b75-4442-ad6b-deaf555ad07e,City,Halle (Saale),Halle (Saale),false,1685-02-23,true,GB,['0000000122759702'],"[{'sort-name': 'George Frederich Handel', 'alias': 'George Frederich Handel'}, {'sort-name': 'G. F. Haendel', 'alias': 'G. F. Haendel'}, {'sort-name': 'hendel', 'alias': 'hendel'}, {'locale': 'fr', 'sort-name': 'Georg Friedrich Haendel', 'type': 'Artist name', 'alias': 'Georg Friedrich Haendel'}, {'sort-name': 'Handel and Messiah', 'alias': 'Handel and Messiah'}, {'sort-name': 'Georg F. Händel', 'alias': 'Georg F. Händel'}, {'sort-name': 'George Friederich Handel', 'alias': 'George Friederich Handel'}, {'sort-name': 'Handel, George Friedrich (1685 - 1759)', 'alias': 'Handel, George Friedrich (1685 - 1759)'}, {'sort-name': 'Haendel, George Friedrich', 'alias': 'George Friedrich Haendel'}, {'sort-name': 'G.F. Handel', 'alias': 'G.F. Handel'}, {'sort-name': 'GF Haendel', 'alias': 'GF Haendel'}, {'sort-name': 'George Friederic Haendel', 'alias': 'George Friederic Haendel'}, {'sort-name': 'George Friedrich Handel', 'alias': 'George Friedrich Handel'}, {'sort-name': 'ヘンデル', 'alias': 'ヘンデル'}, {'sort-name': 'G. F. Händel', 'alias': 'G. F. Händel'}, {'sort-name': 'George Frederic Handel', 'alias': 'George Frederic Handel'}, {'sort-name': 'Georg Friedrich Haendel', 'alias': 'Georg Friedrich Haendel'}, {'sort-name': 'Handel, George Frideric', 'alias': 'Handel, George Frideric'}, {'sort-name': 'Georg Fredrich Handel', 'alias': 'Georg Fredrich Handel'}, {'sort-name': 'Haendel', 'alias': 'Haendel'}, {'sort-name': 'Handel, George Frideric (1685-1759)', 'alias': 'Handel, George Frideric (1685-1759)'}, {'sort-name': 'Handel, G. F.', 'alias': 'Handel, G. F.'}, {'sort-name': 'George Frideric Haendel', 'alias': 'George Frideric Haendel'}, {'sort-name': 'G.F. Haendel', 'alias': 'G.F. Haendel'}, {'sort-name': 'George Friedric Handel', 'alias': 'George Friedric Handel'}, {'sort-name': 'George Frederich Haendel', 'alias': 'George Frederich Haendel'}, {'sort-name': 'George F. Handel', 'alias': 'George F. Handel'}, {'sort-name': 'Händel, Georg Friederich', 'alias': 'Georg Friederich Händel'}, {'sort-name': 'Händel', 'alias': 'Händel'}, {'sort-name': 'Handel', 'type': 'Artist name', 'alias': 'Handel'}, {'locale': 'en', 'sort-name': 'Händel, Georg Friedrich', 'alias': 'Georg Friedrich Händel'}, {'sort-name': 'George Frideric Händel', 'alias': 'George Frideric Händel'}, {'sort-name': 'Georg Friedrich Handel', 'alias': 'Georg Friedrich Handel'}, {'sort-name': 'Hændel', 'type': 'Search hint', 'alias': 'Hændel'}, {'locale': 'lv', 'sort-name': 'Hendelis, Georgs Frīdrihs', 'type': 'Artist name', 'alias': 'Georgs Frīdrihs Hendelis'}, {'sort-name': 'George Frederick Handel', 'alias': 'George Frederick Handel'}, {'sort-name': 'George Friedrich Händel', 'alias': 'George Friedrich Händel'}, {'sort-name': 'G. F. Handel', 'alias': 'G. F. Handel'}, {'sort-name': 'Händel, Georg Friedrich', 'alias': 'Händel, Georg Friedrich'}, {'sort-name': 'George Fredrick Handel', 'alias': 'George Fredrick Handel'}, {'locale': 'ja', 'sort-name': 'ゲオルク・フリードリヒ・ヘンデル', 'type': 'Artist name', 'primary': 'primary', 'alias': 'ゲオルク・フリードリヒ・ヘンデル'}, {'locale': 'fr', 'sort-name': 'Haendel, Georg', 'type': 'Artist name', 'primary': 'primary', 'alias': 'Georg Haendel'}, {'sort-name': 'Georg-Friedrich Händel', 'alias': 'Georg-Friedrich Händel'}, {'sort-name': '헨델', 'alias': '헨델'}, {'sort-name': 'George Handel', 'alias': 'George Handel'}, {'sort-name': 'Handel, Georg Friedrich', 'alias': 'Handel, Georg Friedrich'}, {'locale': 'de', 'sort-name': 'Händel, Georg Friedrich', 'type': 'Legal name', 'primary': 'primary', 'begin-date': '1685-02-23', 'end-date': '1727-01-22', 'alias': 'Georg Friedrich Händel'}, {'locale': 'en', 'sort-name': 'Handel, George Frideric', 'type': 'Legal name', 'primary': 'primary', 'begin-date': '1727-01-22', 'alias': 'George Frideric Handel'}, {'locale': 'da_DK', 'sort-name': 'Händel, Georg Friedrich', 'type': 'Legal name', 'primary': 'primary', 'alias': 'Georg Friedrich Händel'}]","[{'count': '6', 'name': 'classical'}, {'count': '5', 'name': 'german'}, {'count': '1', 'name': 'orchestral'}, {'count': '2', 'name': 'british'}, {'count': '1', 'name': 'opera'}, {'count': '3', 'name': 'composer'}, {'count': '1', 'name': 'keyboard'}, {'count': '2', 'name': 'baroque'}, {'count': '1', 'name': 'english'}, {'count': '2', 'name': 'oratorio'}, {'count': '1', 'name': 'european'}, {'count': '1', 'name': 'choral'}, {'count': '1', 'name': 'aria'}, {'count': '0', 'name': 'utrecht'}, {'count': '0', 'name': '1976'}, {'count': '1', 'name': 'baroque music'}, {'count': '0', 'name': ""king's college""}, {'count': '0', 'name': 'menuhin'}, {'count': '2', 'name': 'british composer'}, {'count': '1', 'name': 'cantata'}, {'count': '1', 'name': 'opera seria'}]",1759-04-14,f03d09b3-39dc-4083-afd6-159e3f0d462f,City,London,London,false,
719826ad-25b4-4bef-a44f-a80af3dbd721,Person,54,S. P. Balasubrahmanyam,"Balasubrahmanyam, S. P.",male,Indian musician and playback singer,,87e57205-0790-47c0-90ad-63a6888c99d9,Subdivision,Andhra Pradesh,Andhra Pradesh,false,87e57205-0790-47c0-90ad-63a6888c99d9,Subdivision,Andhra Pradesh,Andhra Pradesh,false,1946-06-04,true,,['0000000035506176'],"[{'sort-name': 'S.P. Bala Subramaniam', 'alias': 'S.P. Bala Subramaniam'}, {'sort-name': 'S. P. Balasubhramaniam', 'alias': 'S. P. Balasubhramaniam'}, {'sort-name': 'S.P.Bala Subramanyam', 'alias': 'S.P.Bala Subramanyam'}, {'sort-name': 'S.P. Balasubramanium', 'alias': 'S.P. Balasubramanium'}, {'sort-name': 'Balasubramaniam S.P.', 'alias': 'Balasubramaniam S.P.'}, {'sort-name': 'S.P. Subramaniam', 'alias': 'S.P. Subramaniam'}, {'sort-name': 'S. P. Balasubrahmanyam & Chorus', 'alias': 'S. P. Balasubrahmanyam & Chorus'}, {'sort-name': 'Balu Subramanium', 'alias': 'Balu Subramanium'}, {'sort-name': 'S. P. Balasubrahmanyam', 'alias': 'S. P. Balasubrahmanyam'}, {'sort-name': 'Balasubrahmanyam S.P.', 'alias': 'Balasubrahmanyam S.P.'}, {'sort-name': 'S. P. Balasubramaniyam', 'alias': 'S. P. Balasubramaniyam'}, {'sort-name': 'S P Balasubrahmanyam', 'alias': 'S P Balasubrahmanyam'}, {'sort-name': 'S. P. Balasubrahmanyam, S. P. Sailaja & Chorus', 'alias': 'S. P. Balasubrahmanyam, S. P. Sailaja & Chorus'}, {'sort-name': 'Balasubramanyam', 'alias': 'Balasubramanyam'}, {'sort-name': 'S.P.Balasubramaniam', 'alias': 'S.P.Balasubramaniam'}, {'sort-name': 'S.P. Balasubramaniyam', 'alias': 'S.P. Balasubramaniyam'}, {'sort-name': 'Sripathi Panditaradhyula Balasubrahmanyam', 'type': 'Legal name', 'alias': 'Sripathi Panditaradhyula Balasubrahmanyam'}, {'sort-name': 'S.P. Balasubramanyam', 'alias': 'S.P. Balasubramanyam'}, {'sort-name': 'S.P. Balasubramaniam', 'alias': 'S.P. Balasubramaniam'}, {'sort-name': 'S.P. Balasubrahmaniam', 'alias': 'S.P. Balasubrahmaniam'}, {'sort-name': 'S.P. Balasubhramaniam', 'alias': 'S.P. Balasubhramaniam'}]","[{'count': '1', 'name': 'filmi'}, {'count': '1', 'name': 'death by covid-19'}]",2020-09-25,a03385a0-da43-41f9-bbfc-741b949c2e0c,City,Chennai,Chennai,false,
866c4546-3527-4360-86bc-11bdb7c2c216,Person,54,Connie Willis,"Willis, Connie",female,Science Fiction Writer,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,,,,,,1945-12-31,false,US,,,,,,,,,,
d2934931-f217-4b52-99d4-1d923fbbf2f4,Person,54,Doug Willis,"Willis, Doug",male,UK house producer Dave Lee aka Joey Negro,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,428c7efb-6480-483b-97e3-786d3f0c1954,Subdivision,Isle of Wight,Isle of Wight,false,1964-06-18,false,GB,['0000000372868012'],"[{'sort-name': 'Joey Negro presents Doug Willis', 'alias': 'Joey Negro presents Doug Willis'}]",,,,,,,,
d74c1850-6006-4334-8ad8-ab2306918442,Person,54,Stevie B,"B, Stevie",male,Miami freestyle artist best known for Because I Love You (The Postman Song),['00236930464'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,a2993fdb-6cc6-49da-abe6-831142053fd1,City,Fort Lauderdale,Fort Lauderdale,false,1958-04-19,false,US,['0000000077211798'],"[{'sort-name': 'Steve B.', 'alias': 'Steve B.'}, {'sort-name': 'Hill, Steven Bernard', 'type': 'Legal name', 'alias': 'Steven Bernard Hill'}, {'sort-name': 'Hill, Stevie', 'alias': 'Stevie Hill'}]","[{'count': '1', 'name': 'contemporary r&b'}, {'count': '1', 'name': 'electronic'}, {'count': '1', 'name': 'pop'}, {'count': '1', 'name': 'freestyle'}]",,,,,,,
673e76a3-6897-4013-9b34-d6d444cd3099,Person,54,Nik P.,"P., Nik",male,,['00261861071'],caac77d1-a5c8-3e6e-8e27-90b44dcc1446,Country,Austria,Austria,false,84f6df28-18a1-4fe9-8030-1ff188a7054e,City,Friesach,Friesach,false,1962-04-06,false,AT,['0000000058316359'],"[{'sort-name': 'Presnik, Nikolaus', 'type': 'Legal name', 'alias': 'Nikolaus Presnik'}]","[{'count': '2', 'name': 'schlager'}]",,,,,,,
a5bd836d-8d8f-48a5-b0b7-dbb18b3264dd,Person,53,Master P,Master P,male,US rapper Percy Miller,['00193196348'],489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,3c5a0506-d852-4e96-8d1e-d8126328f3be,City,New Orleans,New Orleans,false,1970-04-29,false,US,['0000000055165516'],"[{'sort-name': 'Master F', 'type': 'Search hint', 'alias': 'Master F'}, {'sort-name': 'Percy Miller', 'type': 'Search hint', 'alias': 'Percy Miller'}, {'sort-name': 'P. Miller', 'type': 'Search hint', 'alias': 'P. Miller'}, {'sort-name': 'Miller, Percy Robert', 'type': 'Legal name', 'alias': 'Percy Robert Miller'}, {'sort-name': 'Master P.', 'alias': 'Master P.'}, {'sort-name': 'Master P (ice cream man)', 'alias': 'Master P (ice cream man)'}]","[{'count': '3', 'name': 'hip hop'}, {'count': '1', 'name': 'southern hip hop'}, {'count': '2', 'name': 'gangsta rap'}, {'count': '1', 'name': 'dirty south'}, {'count': '2', 'name': 'west coast hip hop'}, {'count': '1', 'name': 'trap rap'}, {'count': '1', 'name': 'g-funk share'}]",,,,,,,
6edc6fae-71cf-41d1-b12c-7ec31b8d27a9,,53,M=P.B.,M=P.B.,,,,,,,,,,,,,,,false,,,,,,,,,,,
31b451ce-477c-4f40-ae25-37f121ae37f5,,53,P and B,P and B,,,,,,,,,,,,,,,false,,,,,,,,,,,
e7829a6d-1534-48ab-8125-652cb4574d82,,53,∑B❍L▲ ▲P∑,∑B❍L▲ ▲P∑,,,,,,,,,,,,,,,false,,,,,,,,,,,
9a3db64f-a3a4-4a6f-896b-f6dc1cc23c05,Person,53,Ralph Willis,"Willis, Ralph",male,,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,cffc0190-1aa2-489f-b6f9-43b9a9e01a91,Subdivision,Alabama,Alabama,false,1910,true,US,,"[{'sort-name': 'Willis, Ralph Bama', 'alias': 'Ralph Bama Willis'}, {'sort-name': 'Sleepy Joe', 'alias': 'Sleepy Joe'}, {'sort-name': 'Washboard Pete', 'alias': 'Washboard Pete'}, {'sort-name': 'Alabama Slim', 'alias': 'Alabama Slim'}]",,1957-06-11,74e50e58-5deb-4b99-93a2-decbb365c07f,City,New York,New York,false,
0ae36c12-b0cf-40c8-98de-45088015ab4c,Person,53,P. D. James,"James, P. D.",female,crime author,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Country,United Kingdom,United Kingdom,false,33587495-c775-4483-b819-931c4cf438cd,City,Oxford,Oxford,false,1920-08-03,true,GB,['0000000368630220'],"[{'sort-name': 'PD James', 'type': 'Search hint', 'alias': 'PD James'}, {'locale': 'en', 'sort-name': 'James, Phyllis Dorothy', 'type': 'Legal name', 'alias': 'Phyllis Dorothy James'}]","[{'count': '1', 'name': 'crime'}]",2014-11-27,33587495-c775-4483-b819-931c4cf438cd,City,Oxford,Oxford,false,
85773020-07a1-46a4-8436-cc7ae8bf698f,Person,53,Bela B.,Bela B.,male,,['00138290765'],85752fda-13c4-31a3-bee5-0e5cb1f51dad,Country,Germany,Germany,false,c9ac1239-e832-41bc-9930-e252a1fd1105,City,Berlin,Berlin,false,1962-12-14,false,DE,['0000000078472105'],"[{'sort-name': 'Bela B. Felsenheimer', 'alias': 'Bela B. Felsenheimer'}, {'sort-name': 'Bela Barney Felsenheimer', 'alias': 'Bela Barney Felsenheimer'}]","[{'count': '1', 'name': 'rock'}, {'count': '2', 'name': 'punk'}, {'count': '1', 'name': 'actor'}, {'count': '2', 'name': 'german'}, {'count': '1', 'name': 'germany'}, {'count': '1', 'name': 'german audiobook reader'}]",,,,,,,
2e357a4e-d92c-4117-a918-2001f00364e8,Person,53,Drs. P,Drs. P,male,,,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Country,Netherlands,Netherlands,false,b96274a6-fb40-4e44-9741-ee42357232fb,City,Thun,Thun,false,1919-08-24,true,NL,,"[{'sort-name': 'Drs P', 'type': 'Search hint', 'alias': 'Drs P'}, {'sort-name': 'Drs.P', 'type': 'Search hint', 'alias': 'Drs.P'}, {'sort-name': 'Drs.P.', 'type': 'Search hint', 'alias': 'Drs.P.'}, {'sort-name': 'Drs. P', 'type': 'Artist name', 'alias': 'Drs. P'}, {'sort-name': 'Drandus P.', 'type': 'Artist name', 'alias': 'Drandus P.'}, {'sort-name': 'Polzer, Heinz Hermann', 'type': 'Legal name', 'alias': 'Heinz Hermann Polzer'}]",,2015-06-13,e8e317a1-268c-4e46-9db1-f10af959ffca,City,Amsterdam,Amsterdam,false,
d6315c02-1307-4119-abc6-7de6d3c6ad0a,Person,53,Larry Willis,"Willis, Larry",male,,,489ce91b-6658-3307-9877-795b68554c98,Country,United States,United States,false,74e50e58-5deb-4b99-93a2-decbb365c07f,City,New York,New York,false,1940-12-20,true,US,['0000000078397395'],"[{'sort-name': 'Willis, Lawrence Elliott', 'type': 'Legal name', 'alias': 'Lawrence Elliott Willis'}]","[{'count': '1', 'name': 'jazz'}]",2019-09-29,2fb5445d-3987-49fe-957a-f730a7acc4a2,City,Baltimore,Baltimore,false,
